18.06.2026                                                                                             Dynamic List Display                                                                                                    1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
18.06.2026                                                                                      Order Info System - Production List                                                                                          1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SchedStart|Sched.Fin.|Act. start|Act.finish|Order       |Material  |Mat. descriptn                      |Target qty|Conf. qty|Customer                           |Priority|System Status                           |UserStatus|
|13.08.2026|13.08.2026|          |          |200234008241|EP7377-000|PCA3E120L1E1M7-145                  |        6 |       0 |Cable Services Ltd                 |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|23.06.2026|23.06.2026|          |          |200233640535|ET6740-000|PCA130L5E5M5-036                    |        3 |       0 |Royal SMIT Transformers BV         |5       |REL  PRT  PRC  BASC BCRQ MACM MSCP SETC |PREP      |
|26.06.2026|26.06.2026|          |          |200233105435|EH6757-000|PCA3E72L1E1M7-100                   |        3 |       0 |Cable Services Ltd                 |5       |CRTD PRC  BASC BCRQ MACM SETC           |          |
|21.07.2026|21.07.2026|          |          |200233640536|ET6740-000|PCA130L5E5M5-036                    |        3 |       0 |Royal SMIT Transformers BV         |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|11.08.2026|11.08.2026|          |          |200233640657|ET6740-000|PCA130L5E5M5-036                    |        3 |       0 |Royal SMIT Transformers BV         |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|09.06.2026|16.06.2026|08.06.2026|          |200234181546|BM4471-000|BOW-PCA3E-132-22VB-6-DD             |       20 |       0 |                                   |        |REL  PPRT PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|27.07.2026|03.08.2026|          |          |200234380101|BM4471-000|BOW-PCA3E-132-22VB-6-DD             |       24 |       0 |                                   |        |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|24.06.2026|24.06.2026|          |          |200233640353|ET5880-000|PCA3E120L10E1M8-145                 |        3 |       0 |UK Power Networks(Operations) Ltd  |5       |REL  PRT  PRC  BASC BCRQ MACM SETC      |          |
|24.06.2026|24.06.2026|          |          |200233640354|ET5880-000|PCA3E120L10E1M8-145                 |        3 |       0 |UK Power Networks(Operations) Ltd  |5       |REL  PRT  PRC  BASC BCRQ MACM SETC      |          |
|20.08.2026|20.08.2026|          |          |200233822548|ET5880-000|PCA3E120L10E1M8-145                 |        3 |       0 |UK Power Networks(Operations) Ltd  |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|27.08.2026|27.08.2026|          |          |200233956087|ET5880-000|PCA3E120L10E1M8-145                 |        3 |       0 |UK Power Networks(Operations) Ltd  |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|26.10.2026|26.10.2026|          |          |200234328576|ET5880-000|PCA3E120L10E1M8-145                 |        3 |       0 |UK Power Networks(Operations) Ltd  |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|28.10.2026|28.10.2026|          |          |200234405427|ET5880-000|PCA3E120L10E1M8-145                 |        3 |       0 |UK Power Networks(Operations) Ltd  |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|03.06.2026|12.06.2026|03.06.2026|10.06.2026|200234108573|EH7739-000|BOW-PCA3E-138-22VB-6-DD             |       24 |      12 |                                   |        |REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|01.07.2026|09.07.2026|          |          |200234237141|EH7739-000|BOW-PCA3E-138-22VB-6-DD             |       31 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|17.06.2026|23.06.2026|12.06.2026|          |200234151389|BM4493-000|BOW-PBA3-96-16VB-6-DD               |        5 |       0 |                                   |        |REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|03.08.2026|11.08.2026|          |          |200234373397|BM4493-000|BOW-PBA3-96-16VB-6-DD               |       32 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|03.08.2026|11.08.2026|          |          |200234373400|BM4493-000|BOW-PBA3-96-16VB-6-DD               |       32 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM MSCP SETC      |          |
|29.07.2026|06.08.2026|          |          |200234373030|BM4473-000|BOW-PBA1-12-02VB-6-DD               |       45 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|17.06.2026|23.06.2026|12.06.2026|          |200234188291|EN9178-000|PBA3-78-13VB-6-DD-SBS               |        9 |       0 |                                   |        |REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|30.06.2026|06.07.2026|          |          |200234188578|EN9178-000|PBA3-78-13VB-6-DD-SBS               |        9 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM MSCP SETC      |          |
|07.07.2026|13.07.2026|          |          |200234188295|EN9178-000|PBA3-78-13VB-6-DD-SBS               |        3 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|08.07.2026|14.07.2026|          |          |200234188582|EN9178-000|PBA3-78-13VB-6-DD-SBS               |        6 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|08.07.2026|15.07.2026|          |          |200234188586|EN9178-000|PBA3-78-13VB-6-DD-SBS               |        9 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|07.07.2026|07.07.2026|          |          |200233825260|EP9304-000|PBA375L5E2M8-100                    |        9 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|09.07.2026|09.07.2026|          |          |200233640531|EP9304-000|PBA375L5E2M8-100                    |        9 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|22.07.2026|22.07.2026|          |          |200233648124|EP9304-000|PBA375L5E2M8-100                    |        9 |       0 |Elvia AS                           |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|30.07.2026|30.07.2026|          |          |200233640659|EP9304-000|PBA375L5E2M8-100                    |        6 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|14.08.2026|14.08.2026|          |          |200233640660|EP9304-000|PBA375L5E2M8-100                    |        9 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|25.08.2026|25.08.2026|          |          |200233845933|EP9304-000|PBA375L5E2M8-100                    |       11 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|02.09.2026|02.09.2026|          |          |200234076021|EP9304-000|PBA375L5E2M8-100                    |        6 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|06.07.2026|06.07.2026|          |          |200234172648|ET7633-000|PBA136L1E1M8-036                    |        1 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|06.07.2026|06.07.2026|          |          |200234172881|ET7636-000|PBA19L1E1M7-018                     |        1 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|27.07.2026|27.07.2026|          |          |200233846994|ER1367-000|PBA260L1E1M8-073                    |        3 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|24.07.2026|24.07.2026|          |          |200234172656|ET7635-000|PBA115L1E1M7-018                    |        3 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|28.07.2026|28.07.2026|          |          |200234172651|ET7634-000|TLPBA260L2E9M0-073                  |        6 |       0 |ENERGEL                            |5       |CRTD PRC  BASC BCRQ MACM SETC           |          |
|11.11.2026|11.11.2026|          |          |200233847057|ER1367-000|PBA260L1E1M8-073                    |       15 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|08.07.2026|08.07.2026|          |          |200231385430|ER1048-000|PBA3120L6E2M8-145                   |       18 |       0 |ENERGEL                            |5       |CRTD PRC  CSER BASC BCRQ MACM SETC      |          |
|22.07.2026|23.07.2026|          |          |200232643574|EP9443-000|PBA3120L5E2M8-145                   |       30 |       0 |ENERGEL                            |5       |CRTD PRC  BASC BCRQ MACM SETC           |          |
|29.07.2026|30.07.2026|          |          |200233640341|EP9443-000|PBA3120L5E2M8-145                   |       27 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|13.08.2026|14.08.2026|          |          |200233640342|EP9443-000|PBA3120L5E2M8-145                   |       27 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|24.08.2026|25.08.2026|          |          |200233825257|EP9443-000|PBA3120L5E2M8-145                   |       33 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|01.09.2026|02.09.2026|          |          |200234075855|EP9443-000|PBA3120L5E2M8-145                   |       30 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|18.06.2026|25.06.2026|12.06.2026|          |200234151522|BM4495-000|BOW-PBA3-108-18VB-6-DD              |       15 |       0 |                                   |        |REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|06.07.2026|10.07.2026|          |          |200234373175|BM4495-000|BOW-PBA3-108-18VB-6-DD              |        6 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|30.07.2026|05.08.2026|          |          |200234342609|BM4495-000|BOW-PBA3-108-18VB-6-DD              |        3 |       0 |                                   |        |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|10.07.2026|10.07.2026|          |          |200234115588|ES9692-000|PCA3E120L21E2M8PQ-145-2             |        1 |       0 |TE Connectivity Brasil Industria de|5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|02.07.2026|08.07.2026|          |          |200234342615|BM4483-000|BOW-PBA2-54-09VB-6-DD               |        1 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|02.07.2026|09.07.2026|          |          |200234151142|BM4483-000|BOW-PBA2-54-09VB-6-DD               |       32 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|02.07.2026|09.07.2026|          |          |200234151149|BM4483-000|BOW-PBA2-54-09VB-6-DD               |       32 |       0 |                                   |        |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|02.07.2026|09.07.2026|          |          |200234151153|BM4483-000|BOW-PBA2-54-09VB-6-DD               |       25 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|02.07.2026|09.07.2026|          |          |200234342743|BM4483-000|BOW-PBA2-54-09VB-6-DD               |       25 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|14.07.2026|14.07.2026|          |          |200234237155|ET1596-000|PBA112L21E2M7-015-45                |        6 |       0 |TE Connectivity Corporation        |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|16.06.2026|24.06.2026|11.06.2026|18.06.2026|200234180537|BM4456-000|BOW-PCA2E-66-11VB-6-DD              |       30 |      21 |                                   |        |REL  PPRT PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|18.06.2026|24.06.2026|11.06.2026|17.06.2026|200234311383|BM4456-000|BOW-PCA2E-66-11VB-6-DD              |        6 |       5 |                                   |        |REL  PPRT PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|24.07.2026|31.07.2026|          |          |200234380032|BM4456-000|BOW-PCA2E-66-11VB-6-DD              |       26 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM MSCP SETC      |          |
|17.08.2026|17.08.2026|          |          |200234200739|EM8829-000|PCA3E102L5E2M4-123-5                |        3 |       0 |Tyco Electronics Polska Sp z o.o.  |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|18.08.2026|24.08.2026|          |          |200234343002|ET8285-000|TLPCA31E144L1E9M0-170               |       50 |       0 |Tyco Electronics Polska Sp z o.o.  |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|24.08.2026|28.08.2026|          |          |200234342999|ET8285-000|TLPCA31E144L1E9M0-170               |       50 |       0 |Tyco Electronics Polska Sp z o.o.  |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|09.07.2026|16.07.2026|          |          |200234377938|BM4467-000|BOW-PCA3E-108-18VB-6-DD             |        6 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|23.06.2026|30.06.2026|17.06.2026|          |200234372740|ER7001-000|PBA1-36-06VB-6-DD-SBS               |       40 |       0 |                                   |        |REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|13.07.2026|13.07.2026|          |          |200234008237|ES5277-000|PCA2E60L21E2M8-073-5                |        3 |       0 |TE Connectivity Corporation        |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|18.06.2026|24.06.2026|15.06.2026|          |200234321248|BM4489-000|BOW-PBA3-72-12VB-6-DD               |       12 |       0 |                                   |        |REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|18.06.2026|26.06.2026|15.06.2026|          |200234321249|BM4489-000|BOW-PBA3-72-12VB-6-DD               |       32 |       0 |                                   |        |REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|03.08.2026|03.08.2026|          |          |200234158689|ES8821-000|PCA136L21E2M7-036-45                |        6 |       0 |TE Connectivity Corporation        |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|22.07.2026|22.07.2026|          |          |200233068990|ER6974-000|PBA133L35E35M6-036-W                |       40 |       0 |ESB                                |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|15.07.2026|22.07.2026|          |          |200233640522|ET4814-000|PCA3E96L5E1M8-123                   |       77 |       0 |B/R ENERGI AS                      |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|20.07.2026|22.07.2026|          |          |200233640526|ET4813-000|PCA32E180L5E1M8-245                 |       20 |       0 |B/R ENERGI AS                      |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|16.07.2026|22.07.2026|          |          |200233721655|ET4816-000|PCA2E66L5E1M8-073                   |       82 |       0 |B/R ENERGI AS                      |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|17.09.2026|17.09.2026|          |          |200233501583|ER6974-000|PBA133L35E35M6-036-W                |        4 |       0 |ESB                                |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|15.07.2026|22.07.2026|          |          |200234342749|BM4484-000|BOW-PBA2-60-10VB-6-DD               |        9 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|23.07.2026|23.07.2026|          |          |200233721843|ES2012-000|PBA372L6E1M8-100                    |        1 |       0 |GD A/S                             |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|23.07.2026|23.07.2026|          |          |200234293689|ET0274-000|PCA121L21E2M8-024                   |        3 |       0 |TE Connectivity Industrial Y       |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|30.09.2026|30.09.2026|          |          |200234405424|ES2012-000|PBA372L6E1M8-100                    |        3 |       0 |GD A/S                             |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|01.10.2026|01.10.2026|          |          |200234405423|ES2012-000|PBA372L6E1M8-100                    |        3 |       0 |GD A/S                             |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|24.07.2026|24.07.2026|          |          |200233640658|ET7115-000|PBA375L0E4M2-100                    |        3 |       0 |Statnett SF                        |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|27.07.2026|27.07.2026|          |          |200233867312|EK8744-000|BOW-PBA130L21E5M7-45                |       15 |       0 |TE Connectivity Corporation        |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|07.09.2026|07.09.2026|          |          |200234115788|EK8744-000|BOW-PBA130L21E5M7-45                |       33 |       0 |TE Connectivity Corporation        |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|05.10.2026|05.10.2026|          |          |200234328649|EK8744-000|BOW-PBA130L21E5M7-45                |       11 |       0 |TE Connectivity Corporation        |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|10.06.2026|18.06.2026|09.06.2026|15.06.2026|200234180431|BM4455-000|BOW-PCA2E-60-10VB-6-DD              |       30 |      26 |                                   |        |REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|12.06.2026|19.06.2026|10.06.2026|16.06.2026|200234180478|BM4455-000|BOW-PCA2E-60-10VB-6-DD              |       12 |      11 |                                   |        |REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|31.07.2026|31.07.2026|          |          |200234199280|EP0564-000|PBA3108L5E2M8-145-5                 |       12 |       0 |Tyco Electronics Polska Sp z o.o.  |5       |CRTD MSPT PRC  BASC BCRQ MSCP SETC      |          |
|31.07.2026|31.07.2026|          |          |200234007776|ES0241-000|PCA3E120L5E5M8-145-2                |        6 |       0 |Wolseley UK Limited                |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|05.08.2026|05.08.2026|          |          |200234319594|EF1570-000|PBA396L5E2M8-123-5                  |        6 |       0 |Tyco Electronics Polska Sp z o.o.  |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|05.08.2026|05.08.2026|          |          |200234319746|ET4918-000|PBA372L0E1M8-100                    |        3 |       0 |GD A/S                             |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|07.08.2026|07.08.2026|          |          |200234025115|EP7380-000|PCA3E132L6E2M8-145-5                |        6 |       0 |Wolseley UK Limited                |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|27.07.2026|27.07.2026|          |          |200234158616|ES2752-000|PCA3E120L6E2M4Q-145-2-EL            |        3 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|27.07.2026|27.07.2026|          |          |200234158683|ES2752-000|PCA3E120L6E2M4Q-145-2-EL            |        3 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|28.07.2026|28.07.2026|          |          |200234158611|ES2752-000|PCA3E120L6E2M4Q-145-2-EL            |        3 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|28.07.2026|28.07.2026|          |          |200234158680|ES2752-000|PCA3E120L6E2M4Q-145-2-EL            |        3 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|28.07.2026|28.07.2026|          |          |200234158681|ES2752-000|PCA3E120L6E2M4Q-145-2-EL            |        3 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|31.07.2026|31.07.2026|          |          |200234158678|ES2752-000|PCA3E120L6E2M4Q-145-2-EL            |        3 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|13.07.2026|17.07.2026|          |          |200234378889|BM4466-000|BOW-PCA3E-102-17VB-6-DD             |        3 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|17.08.2026|18.08.2026|          |          |200234199154|BM5504-000|BOW-PCA3E132L6E2M8                  |       24 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|26.08.2026|26.08.2026|          |          |200234115595|EP0101-000|PBA372L5E1M8-100                    |        3 |       0 |GD A/S                             |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|24.08.2026|24.08.2026|          |          |200234150063|BM4583-000|BOW-M8 P-TERM                       |        3 |       0 |Cable Services Ltd                 |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|27.08.2026|27.08.2026|          |          |200233640661|ER6740-000|PCA115L5E5M5-018                    |        3 |       0 |Royal SMIT Transformers BV         |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|05.08.2026|05.08.2026|          |          |200234292966|ES7540-000|PCA3E120L14E14M4Q-145-2-EL          |        3 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|01.09.2026|01.09.2026|          |          |200233916410|ES9291-000|PBA3120L5E1M8-145                   |        7 |       0 |Schneider Electric Danmark A/S     |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|13.08.2026|13.08.2026|          |          |200234370710|EJ1109-000|BOW-L4 TLP-TERM                     |        1 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|03.09.2026|04.09.2026|          |          |200234178427|EF9992-000|BOW-PCA3E120-16245                  |       18 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|18.09.2026|18.09.2026|          |          |200233721849|EP4166-000|PCA32E186L6E2M8-245                 |        2 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|17.09.2026|18.09.2026|          |          |200233721852|EP4165-000|PCA333E360L6E2M4-420                |        6 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  BASC BCRQ SETC           |          |
|13.10.2026|13.10.2026|          |          |200233474658|ET3775-000|PCA142-16245 (L6E5M4Q-052)          |        3 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD PRC  CSER BASC BCRQ MACM SETC      |          |
|24.11.2026|24.11.2026|          |          |200234085731|ES5284-000|PCA31E144L23E5M4-170-2              |       12 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|16.12.2026|16.12.2026|          |          |200234085729|ES5284-000|PCA31E144L23E5M4-170-2              |        9 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|23.12.2026|12.01.2027|          |          |200234115785|ER8990-000|PCA332E330L6E1M4-420                |       90 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  CSER BASC BCRQ MSCP SETC |          |
|18.01.2027|19.01.2027|          |          |200233968805|BM7443-000|PCA3E120L1E1M8-145-2                |       12 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|19.04.2027|20.04.2027|          |          |200233968806|BM7443-000|PCA3E120L1E1M8-145-2                |       12 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|09.12.2026|09.12.2026|          |          |200234263487|ES2753-000|PCA3E75L6E2M4Q-100-2-EL             |        1 |       0 |TE Connectivity Solutions GmbH     |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|01.03.2027|01.03.2027|          |          |200233579040|BM4176-000|BOW-PCA1133X-16291                  |        3 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|07.04.2027|07.04.2027|          |          |200234387613|BM4176-000|BOW-PCA1133X-16291                  |        3 |       0 |ENERGEL                            |5       |CRTD MSPT PRC  CSER BASC BCRQ SETC      |          |
|15.06.2026|15.06.2026|          |          |202220338   |ES2576-000|PCA3E138L14E14M4Q-170-2-EL          |        1 |       0 |                                   |        |REL  PRC  BASC BCRQ ERTR MANC SETC      |          |
|17.06.2026|17.06.2026|          |          |202220339   |ES2576-000|PCA3E138L14E14M4Q-170-2-EL          |        1 |       0 |                                   |        |REL  PRT  PRC  BASC BCRQ MANC SETC      |          |
|23.06.2026|29.06.2026|          |          |200234379987|ES6325-000|BAH-018000884                       |    1,680 |       0 |                                   |        |CRTD PRC  BCRQ MACM SETC                |          |
|25.06.2026|26.06.2026|          |          |200234335245|EN8166-000|BAH-018000839                       |      528 |       0 |                                   |        |CRTD PRC  BCRQ MACM SETC                |          |
|18.06.2026|25.06.2026|17.06.2026|18.06.2026|200234313133|EN8162-000|BAH-018000835                       |    3,300 |     500 |                                   |        |REL  PCNF PRC  BCRQ GMPS MACM MSCP PDLV*|          |
|22.06.2026|24.06.2026|          |          |200234408544|EP2044-000|BAH-018000844                       |    1,120 |       0 |                                   |        |CRTD PRC  BCRQ MACM SETC                |          |
|17.06.2026|18.06.2026|17.06.2026|          |200234004299|EP2161-000|BAH-028070634                       |    1,000 |     520 |                                   |        |REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|17.06.2026|18.06.2026|17.06.2026|          |200234218163|231995-000|MSFE-0010-0035/0300                 |      500 |     120 |                                   |        |REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|16.06.2026|22.06.2026|17.06.2026|          |200234107670|EE3571-000|BAH-037000140                       |    6,500 |   1,015 |                                   |        |REL  PRT  PCNF PRC  BASC BCRQ GMPS MACM*|COMP PREP |
|22.06.2026|22.06.2026|          |          |200234331324|751714-000|BAH-025000058                       |      400 |       0 |                                   |        |REL  PRT  PRC  BASC BCRQ MACM MSCP SETC |PREP      |
|22.06.2026|23.06.2026|          |          |200233813795|231995-000|MSFE-0010-0035/0300                 |      500 |       0 |Tyco Electronics Polska Sp z o.o.  |5       |REL  PRC  BASC BCRQ MACM MSCP SETC      |PREP      |
|22.06.2026|23.06.2026|          |          |200234047877|EP2161-000|BAH-028070634                       |    1,000 |       0 |                                   |        |CRTD MSPT PRC  BASC BCRQ RELR SETC      |          |
|22.06.2026|23.06.2026|          |          |200234369028|230062-000|BAH-021500003                       |      288 |       0 |                                   |        |REL  PRT  PRC  BASC BCRQ MACM MSCP SETC |PREP      |
|23.06.2026|24.06.2026|          |          |200234079325|EP2161-000|BAH-028070634                       |      900 |       0 |                                   |        |CRTD MSPT PRC  BASC BCRQ RELR SETC      |          |
|22.06.2026|24.06.2026|          |          |200234414651|2832370-1 |LVIP (35)50-185 MAIN/SERV CONNECTOR |      500 |       0 |                                   |        |REL  PRC  BASC BCRQ MACM SETC           |          |
|24.06.2026|25.06.2026|          |          |200233813796|231995-000|MSFE-0010-0035/0300                 |      500 |       0 |Tyco Electronics Polska Sp z o.o.  |5       |REL  PRC  BASC BCRQ MACM SETC           |          |
|24.06.2026|25.06.2026|          |          |200234107675|EP2161-000|BAH-028070634                       |    1,000 |       0 |                                   |        |CRTD MSPT PRC  BASC BCRQ RELR SETC      |          |
|24.06.2026|25.06.2026|          |          |200234128202|231995-000|MSFE-0010-0035/0300                 |      500 |       0 |                                   |        |REL  PRC  BASC BCRQ MACM SETC           |          |
|23.06.2026|25.06.2026|          |          |200234414647|2832370-1 |LVIP (35)50-185 MAIN/SERV CONNECTOR |      500 |       0 |                                   |        |REL  PRC  BASC BCRQ MACM SETC           |          |
|22.06.2026|26.06.2026|          |          |200234197348|EE3571-000|BAH-037000140                       |    6,500 |       0 |                                   |        |REL  PRC  BASC BCRQ MACM SETC           |PREP      |
|24.06.2026|26.06.2026|          |          |200234410184|2832370-1 |LVIP (35)50-185 MAIN/SERV CONNECTOR |      500 |       0 |                                   |        |REL  PRC  BASC BCRQ MACM SETC           |          |
|29.06.2026|29.06.2026|          |          |200234331326|751714-000|BAH-025000058                       |      400 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|29.06.2026|30.06.2026|          |          |200234116623|EP2161-000|BAH-028070634                       |    1,000 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|30.06.2026|30.06.2026|          |          |200234257553|751714-000|BAH-025000058                       |      400 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|30.06.2026|01.07.2026|          |          |200234116624|EP2161-000|BAH-028070634                       |    1,000 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
|30.06.2026|01.07.2026|          |          |200234171347|EP2161-000|BAH-028070634                       |    1,000 |       0 |                                   |        |CRTD PRC  BASC BCRQ MACM SETC           |          |
